Epoch: 171, Train Loss: 0.038, Val Loss: 0.733, Train Acc: 1.000 Test Acc: 0.801 Val Acc: 0.762
Epoch: 172, Train Loss: 0.021, Val Loss: 0.733, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.764
Epoch: 173, Train Loss: 0.023, Val Loss: 0.734, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.764
Epoch: 174, Train Loss: 0.026, Val Loss: 0.734, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.776
Epoch: 175, Train Loss: 0.043, Val Loss: 0.731, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.772
Epoch: 176, Train Loss: 0.028, Val Loss: 0.726, Train Acc: 1.000 Test Acc: 0.800 Val Acc: 0.772
Epoch: 177, Train Loss: 0.032, Val Loss: 0.720, Train Acc: 1.000 Test Acc: 0.804 Val Acc: 0.770
Epoch: 178, Train Loss: 0.036, Val Loss: 0.717, Train Acc: 1.000 Test Acc: 0.806 Val Acc: 0.768
Epoch: 179, Train Loss: 0.034, Val Loss: 0.715, Train Acc: 1.000 Test Acc: 0.807 Val Acc: 0.770
Epoch: 180, Train Loss: 0.027, Val Loss: 0.715, Train Acc: 1.000 Test Acc: 0.807 Val Acc: 0.770
Epoch: 181, Train Loss: 0.024, Val Loss: 0.716, Train Acc: 1.000 Test Acc: 0.810 Val Acc: 0.776
Epoch: 182, Train Loss: 0.025, Val Loss: 0.717, Train Acc: 1.000 Test Acc: 0.810 Val Acc: 0.776
Epoch: 183, Train Loss: 0.028, Val Loss: 0.720, Train Acc: 1.000 Test Acc: 0.806 Val Acc: 0.774
Epoch: 184, Train Loss: 0.029, Val Loss: 0.723, Train Acc: 1.000 Test Acc: 0.807 Val Acc: 0.772
Epoch: 185, Train Loss: 0.027, Val Loss: 0.727, Train Acc: 1.000 Test Acc: 0.807 Val Acc: 0.774
Epoch: 186, Train Loss: 0.020, Val Loss: 0.730, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.772
Epoch: 187, Train Loss: 0.037, Val Loss: 0.733, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.774
Epoch: 188, Train Loss: 0.022, Val Loss: 0.731, Train Acc: 1.000 Test Acc: 0.807 Val Acc: 0.774
Epoch: 189, Train Loss: 0.025, Val Loss: 0.733, Train Acc: 1.000 Test Acc: 0.804 Val Acc: 0.774
Epoch: 190, Train Loss: 0.029, Val Loss: 0.736, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.776
Epoch: 191, Train Loss: 0.028, Val Loss: 0.739, Train Acc: 1.000 Test Acc: 0.801 Val Acc: 0.772
Epoch: 192, Train Loss: 0.024, Val Loss: 0.743, Train Acc: 1.000 Test Acc: 0.798 Val Acc: 0.772
Epoch: 193, Train Loss: 0.028, Val Loss: 0.746, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.772
Epoch: 194, Train Loss: 0.017, Val Loss: 0.748, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.774
Epoch: 195, Train Loss: 0.026, Val Loss: 0.746, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.776
Epoch: 196, Train Loss: 0.043, Val Loss: 0.742, Train Acc: 1.000 Test Acc: 0.798 Val Acc: 0.778
Epoch: 197, Train Loss: 0.042, Val Loss: 0.736, Train Acc: 1.000 Test Acc: 0.800 Val Acc: 0.780
Epoch: 198, Train Loss: 0.026, Val Loss: 0.732, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.780
Epoch: 199, Train Loss: 0.021, Val Loss: 0.730, Train Acc: 1.000 Test Acc: 0.803 Val Acc: 0.770
Epoch: 200, Train Loss: 0.037, Val Loss: 0.727, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.770
